image_name,annotation_line,category,visdrone_category_id,bbox_left,bbox_top,bbox_width,bbox_height,scale_s,scale,truncation,occlusion
0000074_01218_d_0000002.jpg,48,person,1,632.0,886.0,50.0,160.0,89.442719,regular,0,0
0000074_01218_d_0000002.jpg,49,person,1,593.0,877.0,38.0,165.0,79.183332,regular,0,0
0000074_01218_d_0000002.jpg,50,person,1,360.0,696.0,37.0,103.0,61.733297,small,0,0
0000074_01218_d_0000002.jpg,51,person,1,402.0,697.0,27.0,83.0,47.339202,small,0,0
0000074_01218_d_0000002.jpg,52,person,1,400.0,770.0,35.0,116.0,63.718129,small,1,0
0000074_01218_d_0000002.jpg,53,person,1,442.0,762.0,31.0,128.0,62.992063,small,0,0
0000074_01218_d_0000002.jpg,54,person,1,463.0,857.0,35.0,179.0,79.151753,regular,0,0
0000074_01218_d_0000002.jpg,55,person,1,373.0,856.0,31.0,122.0,61.497967,small,1,0
0000074_01218_d_0000002.jpg,56,person,1,384.0,936.0,73.0,144.0,102.528045,regular,1,0
0000074_01218_d_0000002.jpg,57,person,1,341.0,777.0,26.0,139.0,60.116553,small,0,0
0000074_01218_d_0000002.jpg,58,person,1,290.0,802.0,48.0,139.0,81.682311,regular,0,0
0000074_01218_d_0000002.jpg,59,person,1,239.0,789.0,32.0,128.0,64.000000,regular,0,0
0000074_01218_d_0000002.jpg,60,person,1,203.0,830.0,37.0,88.0,57.061370,small,1,0
0000074_01218_d_0000002.jpg,61,person,1,238.0,926.0,44.0,154.0,82.316463,regular,1,0
0000074_01218_d_0000002.jpg,62,person,1,188.0,910.0,37.0,170.0,79.309520,regular,0,0
0000074_01218_d_0000002.jpg,63,person,1,142.0,883.0,42.0,125.0,72.456884,regular,1,0
0000074_01218_d_0000002.jpg,64,person,1,117.0,842.0,52.0,146.0,87.132084,regular,1,0
0000074_01218_d_0000002.jpg,65,person,1,76.0,905.0,39.0,169.0,81.184974,regular,0,0
0000074_01218_d_0000002.jpg,66,person,1,38.0,874.0,44.0,197.0,93.102094,regular,1,0
0000074_01218_d_0000002.jpg,67,person,1,0.0,875.0,36.0,134.0,69.455021,regular,1,0
0000074_01218_d_0000002.jpg,68,person,1,802.0,611.0,19.0,47.0,29.883106,tiny,0,0
0000074_01218_d_0000002.jpg,69,person,1,820.0,598.0,12.0,46.0,23.494680,tiny,0,0
0000074_01218_d_0000002.jpg,70,person,1,840.0,596.0,13.0,38.0,22.226111,tiny,0,0
0000074_01218_d_0000002.jpg,71,person,1,826.0,587.0,15.0,48.0,26.832816,tiny,1,0
0000074_01218_d_0000002.jpg,72,person,1,785.0,580.0,11.0,39.0,20.712315,tiny,0,0
0000074_01218_d_0000002.jpg,73,person,1,801.0,582.0,8.0,28.0,14.966630,tiny,1,0
0000074_01218_d_0000002.jpg,74,person,1,889.0,591.0,7.0,21.0,12.124356,tiny,0,0
0000074_01218_d_0000002.jpg,75,person,1,954.0,602.0,12.0,48.0,24.000000,tiny,0,0
0000074_01218_d_0000002.jpg,76,person,1,975.0,605.0,10.0,42.0,20.493902,tiny,0,0
0000074_01218_d_0000002.jpg,77,person,1,1022.0,580.0,10.0,27.0,16.431677,tiny,0,0
0000074_01218_d_0000002.jpg,78,person,1,1039.0,574.0,7.0,28.0,14.000000,tiny,0,0
0000074_01218_d_0000002.jpg,79,person,1,1052.0,574.0,7.0,32.0,14.966630,tiny,0,0
0000074_01218_d_0000002.jpg,80,person,1,816.0,553.0,12.0,34.0,20.199010,tiny,0,0
0000074_01218_d_0000002.jpg,81,person,1,833.0,560.0,8.0,28.0,14.966630,tiny,0,0
0000074_01218_d_0000002.jpg,82,person,1,844.0,548.0,9.0,37.0,18.248288,tiny,0,0
0000074_01218_d_0000002.jpg,83,person,1,857.0,549.0,7.0,25.0,13.228757,tiny,0,1
0000074_01218_d_0000002.jpg,84,person,1,861.0,552.0,9.0,29.0,16.155494,tiny,0,0
0000074_01218_d_0000002.jpg,85,person,1,872.0,550.0,8.0,32.0,16.000000,tiny,0,0
0000074_01218_d_0000002.jpg,86,person,1,879.0,549.0,9.0,28.0,15.874508,tiny,0,0
0000074_01218_d_0000002.jpg,87,person,1,889.0,546.0,9.0,27.0,15.588457,tiny,0,0
0000074_01218_d_0000002.jpg,88,person,1,898.0,582.0,12.0,39.0,21.633308,tiny,0,0
0000074_01218_d_0000002.jpg,89,person,1,919.0,555.0,8.0,29.0,15.231546,tiny,0,0
0000074_01218_d_0000002.jpg,90,person,1,917.0,546.0,8.0,23.0,13.564660,tiny,0,0
0000074_01218_d_0000002.jpg,91,person,1,924.0,545.0,9.0,22.0,14.071247,tiny,0,0
0000074_01218_d_0000002.jpg,92,person,1,912.0,577.0,10.0,29.0,17.029386,tiny,0,1
0000074_01218_d_0000002.jpg,93,person,1,921.0,579.0,8.0,26.0,14.422205,tiny,0,1
0000074_01218_d_0000002.jpg,94,person,1,929.0,577.0,10.0,28.0,16.733201,tiny,0,1
0000074_01218_d_0000002.jpg,95,person,1,937.0,577.0,9.0,30.0,16.431677,tiny,0,1
0000074_01218_d_0000002.jpg,96,person,1,947.0,576.0,11.0,34.0,19.339080,tiny,0,1
0000074_01218_d_0000002.jpg,97,person,1,955.0,574.0,14.0,31.0,20.832667,tiny,0,1
0000074_01218_d_0000002.jpg,98,person,1,966.0,581.0,11.0,35.0,19.621417,tiny,0,1
0000074_01218_d_0000002.jpg,99,person,1,976.0,581.0,11.0,30.0,18.165902,tiny,0,1
0000074_01218_d_0000002.jpg,100,person,1,995.0,583.0,13.0,30.0,19.748418,tiny,0,1
0000074_01218_d_0000002.jpg,101,person,1,920.0,596.0,12.0,39.0,21.633308,tiny,0,0
0000074_01218_d_0000002.jpg,102,person,1,931.0,595.0,10.0,42.0,20.493902,tiny,0,0
0000074_01218_d_0000002.jpg,104,person,1,1039.0,556.0,8.0,20.0,12.649111,tiny,0,1
0000074_01218_d_0000002.jpg,105,person,1,1037.0,550.0,7.0,17.0,10.908712,tiny,0,1
0000074_01218_d_0000002.jpg,106,person,1,1043.0,548.0,8.0,20.0,12.649111,tiny,0,1
0000074_01218_d_0000002.jpg,107,person,1,1063.0,567.0,9.0,23.0,14.387495,tiny,0,1
0000074_02723_d_0000005.jpg,1,person,1,813.0,802.0,65.0,168.0,104.498804,regular,0,0
0000074_02723_d_0000005.jpg,2,person,1,1105.0,878.0,53.0,167.0,94.079753,regular,0,0
0000074_02723_d_0000005.jpg,3,person,1,1167.0,882.0,55.0,152.0,91.433036,regular,0,0
0000074_02723_d_0000005.jpg,4,person,1,1186.0,790.0,45.0,111.0,70.675314,regular,0,0
0000074_02723_d_0000005.jpg,5,person,1,1129.0,770.0,43.0,141.0,77.865268,regular,0,0
0000074_02723_d_0000005.jpg,6,person,1,1319.0,847.0,46.0,139.0,79.962491,regular,0,0
0000074_02723_d_0000005.jpg,7,person,1,1500.0,859.0,65.0,163.0,102.932016,regular,0,0
0000074_02723_d_0000005.jpg,8,person,1,1454.0,878.0,50.0,159.0,89.162773,regular,0,0
0000074_02723_d_0000005.jpg,9,person,1,1396.0,931.0,57.0,149.0,92.157474,regular,1,0
0000074_02723_d_0000005.jpg,10,person,1,1409.0,837.0,40.0,97.0,62.289646,small,0,1
0000074_02723_d_0000005.jpg,11,person,1,1378.0,883.0,27.0,92.0,49.839743,small,0,1
0000074_02723_d_0000005.jpg,12,person,1,1399.0,897.0,28.0,66.0,42.988371,small,0,1
0000074_02723_d_0000005.jpg,13,person,1,1338.0,773.0,36.0,99.0,59.699246,small,0,0
0000074_02723_d_0000005.jpg,14,person,1,1297.0,770.0,40.0,113.0,67.230945,regular,0,0
0000074_02723_d_0000005.jpg,15,person,1,905.0,756.0,40.0,126.0,70.992957,regular,0,0
0000074_02723_d_0000005.jpg,16,person,1,568.0,718.0,37.0,120.0,66.633325,regular,0,0
0000074_02723_d_0000005.jpg,17,person,1,517.0,720.0,29.0,113.0,57.245087,small,0,0
0000074_02723_d_0000005.jpg,18,person,1,487.0,720.0,36.0,114.0,64.062470,regular,0,0
0000074_02723_d_0000005.jpg,19,person,1,456.0,718.0,26.0,98.0,50.477718,small,0,0
0000074_02723_d_0000005.jpg,20,person,1,423.0,713.0,31.0,109.0,58.129167,small,0,0
0000074_02723_d_0000005.jpg,21,person,1,288.0,731.0,40.0,111.0,66.633325,regular,0,0
0000074_02723_d_0000005.jpg,22,person,1,381.0,809.0,51.0,132.0,82.048766,regular,0,0
0000074_02723_d_0000005.jpg,23,person,1,324.0,804.0,41.0,145.0,77.103826,regular,0,0
0000074_02723_d_0000005.jpg,24,person,1,359.0,918.0,70.0,157.0,104.833201,regular,1,0
0000074_02723_d_0000005.jpg,25,person,1,272.0,925.0,69.0,152.0,102.410937,regular,1,0
0000074_02723_d_0000005.jpg,26,person,1,178.0,765.0,50.0,141.0,83.964278,regular,0,0
0000074_02723_d_0000005.jpg,27,person,1,87.0,814.0,69.0,169.0,107.986110,regular,0,0
0000074_02723_d_0000005.jpg,28,person,1,26.0,829.0,59.0,178.0,102.479266,regular,0,0
0000074_02723_d_0000005.jpg,29,person,1,117.0,1002.0,73.0,78.0,75.458598,regular,1,0
0000074_02723_d_0000005.jpg,30,person,1,55.0,993.0,65.0,87.0,75.199734,regular,1,0
0000074_02723_d_0000005.jpg,31,person,1,203.0,665.0,39.0,94.0,60.547502,small,0,0
0000074_02723_d_0000005.jpg,32,person,1,159.0,655.0,33.0,106.0,59.143892,small,0,0
0000074_02723_d_0000005.jpg,33,person,1,123.0,658.0,36.0,100.0,60.000000,small,0,0
0000074_02723_d_0000005.jpg,34,person,1,378.0,579.0,24.0,73.0,41.856899,small,0,0
0000074_02723_d_0000005.jpg,35,person,1,401.0,585.0,26.0,68.0,42.047592,small,0,0
0000074_02723_d_0000005.jpg,36,person,1,471.0,568.0,17.0,57.0,31.128765,tiny,0,0
0000074_02723_d_0000005.jpg,37,person,1,520.0,594.0,22.0,52.0,33.823069,small,0,0
0000074_02723_d_0000005.jpg,38,person,1,547.0,557.0,15.0,53.0,28.195744,tiny,0,0
0000074_02723_d_0000005.jpg,39,person,1,580.0,559.0,10.0,31.0,17.606817,tiny,0,0
0000074_02723_d_0000005.jpg,40,person,1,593.0,554.0,11.0,39.0,20.712315,tiny,0,0
0000074_02723_d_0000005.jpg,41,person,1,606.0,557.0,13.0,38.0,22.226111,tiny,0,0
0000074_02723_d_0000005.jpg,42,person,1,568.0,656.0,27.0,65.0,41.892720,small,0,0
0000074_02723_d_0000005.jpg,43,person,1,597.0,655.0,23.0,79.0,42.626283,small,0,0
0000074_02723_d_0000005.jpg,44,person,1,592.0,637.0,23.0,59.0,36.837481,small,0,1
0000074_02723_d_0000005.jpg,45,person,1,613.0,642.0,21.0,62.0,36.083237,small,0,0
0000074_02723_d_0000005.jpg,46,person,1,637.0,647.0,26.0,68.0,42.047592,small,0,0
0000074_02723_d_0000005.jpg,47,person,1,677.0,645.0,23.0,76.0,41.809090,small,0,0
0000074_02723_d_0000005.jpg,48,person,1,776.0,626.0,18.0,59.0,32.588341,small,0,0
0000074_02723_d_0000005.jpg,49,person,1,799.0,627.0,24.0,63.0,38.884444,small,0,0
0000074_02723_d_0000005.jpg,50,person,1,915.0,657.0,28.0,80.0,47.328638,small,0,0
0000074_02723_d_0000005.jpg,51,person,1,1041.0,638.0,24.0,62.0,38.574603,small,0,0
0000074_02723_d_0000005.jpg,53,person,1,840.0,612.0,14.0,55.0,27.748874,tiny,0,0
0000074_02723_d_0000005.jpg,54,person,1,847.0,614.0,19.0,51.0,31.128765,tiny,0,0
0000074_02723_d_0000005.jpg,55,person,1,820.0,587.0,17.0,41.0,26.400758,tiny,0,0
0000074_02723_d_0000005.jpg,56,person,1,797.0,597.0,17.0,45.0,27.658633,tiny,0,0
0000074_02723_d_0000005.jpg,57,person,1,780.0,592.0,15.0,51.0,27.658633,tiny,0,0
0000074_02723_d_0000005.jpg,58,person,1,807.0,587.0,11.0,35.0,19.621417,tiny,0,0
0000074_02723_d_0000005.jpg,59,person,1,732.0,605.0,18.0,45.0,28.460499,tiny,0,0
0000074_02723_d_0000005.jpg,60,person,1,707.0,594.0,13.0,46.0,24.454039,tiny,0,0
0000074_02723_d_0000005.jpg,61,person,1,695.0,606.0,12.0,37.0,21.071308,tiny,0,0
0000074_02723_d_0000005.jpg,62,person,1,646.0,609.0,15.0,38.0,23.874673,tiny,0,0
0000074_02723_d_0000005.jpg,63,person,1,624.0,589.0,13.0,30.0,19.748418,tiny,0,0
0000074_02723_d_0000005.jpg,64,person,1,638.0,581.0,11.0,36.0,19.899749,tiny,0,0
0000074_02723_d_0000005.jpg,65,person,1,659.0,601.0,12.0,40.0,21.908902,tiny,0,0
0000074_02723_d_0000005.jpg,66,person,1,673.0,595.0,9.0,36.0,18.000000,tiny,0,0
0000074_02723_d_0000005.jpg,67,person,1,684.0,591.0,11.0,34.0,19.339080,tiny,0,0
0000074_03738_d_0000007.jpg,4,person,1,0.0,927.0,75.0,153.0,107.121426,regular,1,0
0000074_03738_d_0000007.jpg,5,person,1,0.0,824.0,43.0,153.0,81.111035,regular,1,1
0000074_03738_d_0000007.jpg,6,person,1,167.0,847.0,63.0,175.0,105.000000,regular,0,0
0000074_03738_d_0000007.jpg,7,person,1,277.0,947.0,83.0,133.0,105.066646,regular,1,0
0000074_03738_d_0000007.jpg,8,person,1,344.0,949.0,78.0,131.0,101.084123,regular,1,1
0000074_03738_d_0000007.jpg,9,person,1,346.0,876.0,50.0,144.0,84.852814,regular,0,2
0000074_03738_d_0000007.jpg,10,person,1,255.0,887.0,63.0,171.0,103.793063,regular,0,1
0000074_03738_d_0000007.jpg,11,person,1,263.0,845.0,71.0,160.0,106.583301,regular,0,2
0000074_03738_d_0000007.jpg,12,person,1,185.0,735.0,46.0,135.0,78.803553,regular,0,1
0000074_03738_d_0000007.jpg,13,person,1,143.0,727.0,47.0,145.0,82.553013,regular,0,1
0000074_03738_d_0000007.jpg,14,person,1,64.0,676.0,45.0,113.0,71.309186,regular,0,0
0000074_03738_d_0000007.jpg,15,person,1,0.0,668.0,39.0,113.0,66.385239,regular,1,0
0000074_03738_d_0000007.jpg,16,person,1,555.0,808.0,49.0,129.0,79.504717,regular,0,0
0000074_03738_d_0000007.jpg,17,person,1,492.0,735.0,34.0,105.0,59.749477,small,0,0
0000074_03738_d_0000007.jpg,18,person,1,454.0,721.0,35.0,107.0,61.196405,small,0,0
0000074_03738_d_0000007.jpg,19,person,1,371.0,720.0,41.0,104.0,65.299311,regular,0,0
0000074_03738_d_0000007.jpg,20,person,1,415.0,599.0,27.0,68.0,42.848571,small,0,0
0000074_03738_d_0000007.jpg,21,person,1,457.0,590.0,15.0,58.0,29.495762,tiny,0,1
0000074_03738_d_0000007.jpg,22,person,1,469.0,590.0,16.0,58.0,30.463092,tiny,0,1
0000074_03738_d_0000007.jpg,23,person,1,581.0,652.0,28.0,68.0,43.634848,small,0,1
0000074_03738_d_0000007.jpg,24,person,1,905.0,769.0,36.0,128.0,67.882251,regular,0,1
0000074_03738_d_0000007.jpg,25,person,1,915.0,771.0,49.0,122.0,77.317527,regular,0,1
0000074_03738_d_0000007.jpg,26,person,1,940.0,751.0,27.0,129.0,59.016947,small,0,2
0000074_03738_d_0000007.jpg,27,person,1,1081.0,737.0,37.0,108.0,63.213923,small,0,1
0000074_03738_d_0000007.jpg,28,person,1,1118.0,745.0,30.0,98.0,54.221767,small,0,1
0000074_03738_d_0000007.jpg,29,person,1,1249.0,742.0,35.0,107.0,61.196405,small,0,0
0000074_03738_d_0000007.jpg,30,person,1,1289.0,745.0,29.0,105.0,55.181519,small,0,1
0000074_03738_d_0000007.jpg,31,person,1,1131.0,679.0,38.0,89.0,58.154965,small,0,1
0000074_03738_d_0000007.jpg,32,person,2,891.0,724.0,46.0,64.0,54.258640,small,0,1
0000074_03738_d_0000007.jpg,33,person,2,910.0,736.0,17.0,25.0,20.615528,tiny,0,1
0000074_03738_d_0000007.jpg,34,person,2,898.0,723.0,33.0,56.0,42.988371,small,0,2
0000074_03738_d_0000007.jpg,35,person,2,883.0,714.0,48.0,52.0,49.959984,small,0,2
0000074_03738_d_0000007.jpg,36,person,1,906.0,659.0,21.0,67.0,37.509999,small,0,1
0000074_03738_d_0000007.jpg,37,person,1,516.0,581.0,16.0,42.0,25.922963,tiny,0,0
0000074_03738_d_0000007.jpg,38,person,1,533.0,583.0,14.0,40.0,23.664319,tiny,0,0
0000074_03738_d_0000007.jpg,42,motorcycle,10,588.0,576.0,36.0,23.0,28.774989,tiny,0,1
0000074_03738_d_0000007.jpg,43,person,1,602.0,613.0,22.0,57.0,35.411862,small,0,1
0000074_03738_d_0000007.jpg,44,person,1,626.0,620.0,16.0,51.0,28.565714,tiny,0,1
0000074_03738_d_0000007.jpg,45,person,1,644.0,633.0,24.0,66.0,39.799497,small,0,0
0000074_03738_d_0000007.jpg,46,person,1,1016.0,603.0,14.0,38.0,23.065125,tiny,0,1
0000074_03738_d_0000007.jpg,47,person,1,960.0,597.0,14.0,39.0,23.366643,tiny,0,1
0000074_03738_d_0000007.jpg,48,person,1,982.0,596.0,16.0,42.0,25.922963,tiny,0,1
0000074_03738_d_0000007.jpg,49,person,1,928.0,584.0,12.0,39.0,21.633308,tiny,1,1
0000074_03738_d_0000007.jpg,50,person,1,941.0,584.0,10.0,39.0,19.748418,tiny,1,1
0000074_03738_d_0000007.jpg,51,person,2,991.0,575.0,12.0,14.0,12.961481,tiny,0,1
0000074_03738_d_0000007.jpg,52,person,2,1003.0,562.0,9.0,15.0,11.618950,tiny,0,1
0000074_03738_d_0000007.jpg,53,person,2,985.0,533.0,6.0,15.0,9.486833,tiny,0,2
0000074_03738_d_0000007.jpg,54,person,1,846.0,556.0,8.0,28.0,14.966630,tiny,1,1
0000074_03738_d_0000007.jpg,55,person,1,847.0,617.0,19.0,45.0,29.240383,tiny,0,0
0000074_03738_d_0000007.jpg,56,person,1,838.0,604.0,19.0,50.0,30.822070,tiny,0,1
0000074_03738_d_0000007.jpg,57,person,1,826.0,606.0,11.0,45.0,22.248595,tiny,0,1
0000074_03738_d_0000007.jpg,58,person,1,810.0,591.0,16.0,38.0,24.657656,tiny,0,1
0000074_03738_d_0000007.jpg,59,person,1,669.0,636.0,21.0,64.0,36.660606,small,0,1
0000074_03738_d_0000007.jpg,60,person,1,703.0,629.0,21.0,64.0,36.660606,small,0,1
0000074_03738_d_0000007.jpg,61,person,1,737.0,630.0,18.0,66.0,34.467376,small,0,0
0000074_03738_d_0000007.jpg,62,person,1,728.0,631.0,26.0,60.0,39.496835,small,0,2
0000074_03738_d_0000007.jpg,63,person,1,626.0,586.0,14.0,43.0,24.535688,tiny,0,1
0000074_03738_d_0000007.jpg,64,person,1,632.0,589.0,8.0,19.0,12.328828,tiny,0,2
0000074_03738_d_0000007.jpg,65,person,1,639.0,603.0,16.0,44.0,26.532998,tiny,0,1
0000074_03738_d_0000007.jpg,66,person,1,652.0,613.0,17.0,32.0,23.323808,tiny,0,1
0000074_03738_d_0000007.jpg,67,person,1,664.0,613.0,16.0,48.0,27.712813,tiny,0,1
0000074_03738_d_0000007.jpg,68,person,1,688.0,604.0,19.0,51.0,31.128765,tiny,0,0
0000074_03738_d_0000007.jpg,69,person,1,720.0,607.0,20.0,49.0,31.304952,tiny,0,1
0000074_03738_d_0000007.jpg,70,person,1,746.0,606.0,15.0,51.0,27.658633,tiny,0,1
0000074_03738_d_0000007.jpg,71,person,1,776.0,595.0,11.0,44.0,22.000000,tiny,0,1
0000074_03738_d_0000007.jpg,72,person,1,787.0,596.0,12.0,43.0,22.715633,tiny,0,1
0000074_03738_d_0000007.jpg,73,person,1,798.0,581.0,12.0,40.0,21.908902,tiny,0,1
0000074_03738_d_0000007.jpg,74,person,1,807.0,580.0,10.0,37.0,19.235384,tiny,0,2
0000074_03738_d_0000007.jpg,75,person,1,817.0,583.0,12.0,34.0,20.199010,tiny,0,2
0000074_03738_d_0000007.jpg,76,person,1,828.0,580.0,13.0,32.0,20.396078,tiny,0,1
0000074_03738_d_0000007.jpg,77,person,1,841.0,577.0,13.0,38.0,22.226111,tiny,0,1
0000074_03738_d_0000007.jpg,78,person,1,857.0,592.0,13.0,38.0,22.226111,tiny,0,1
0000074_03738_d_0000007.jpg,79,person,1,847.0,588.0,13.0,40.0,22.803509,tiny,0,2
0000074_03738_d_0000007.jpg,80,person,1,854.0,581.0,15.0,36.0,23.237900,tiny,0,2
0000074_03738_d_0000007.jpg,81,person,1,787.0,567.0,9.0,29.0,16.155494,tiny,0,1
0000074_03738_d_0000007.jpg,82,person,1,781.0,567.0,8.0,27.0,14.696938,tiny,0,1
0000074_03738_d_0000007.jpg,83,person,1,767.0,596.0,10.0,18.0,13.416408,tiny,1,1
0000074_03738_d_0000007.jpg,84,person,1,752.0,579.0,15.0,40.0,24.494897,tiny,1,1
0000074_03738_d_0000007.jpg,85,person,1,743.0,578.0,11.0,33.0,19.052559,tiny,1,1
0000074_03738_d_0000007.jpg,86,person,1,724.0,587.0,15.0,40.0,24.494897,tiny,1,2
0000074_03738_d_0000007.jpg,87,person,1,642.0,595.0,16.0,42.0,25.922963,tiny,0,2
0000074_03738_d_0000007.jpg,88,person,1,680.0,573.0,12.0,36.0,20.784610,tiny,1,1
0000074_03738_d_0000007.jpg,89,person,1,692.0,574.0,13.0,35.0,21.330729,tiny,1,1
0000074_05715_d_0000011.jpg,4,person,1,990.0,901.0,59.0,179.0,102.766726,regular,0,0
0000074_05715_d_0000011.jpg,5,person,1,1052.0,920.0,59.0,160.0,97.159662,regular,1,1
0000074_05715_d_0000011.jpg,6,person,2,1546.0,927.0,73.0,104.0,87.132084,regular,0,0
0000074_05715_d_0000011.jpg,7,person,2,1618.0,948.0,59.0,101.0,77.194559,regular,0,0
0000074_05715_d_0000011.jpg,8,person,1,1785.0,727.0,54.0,129.0,83.462566,regular,0,1
0000074_05715_d_0000011.jpg,9,person,1,1829.0,752.0,59.0,128.0,86.902244,regular,0,1
0000074_05715_d_0000011.jpg,10,person,1,1.0,831.0,51.0,134.0,82.668011,regular,0,1
0000074_05715_d_0000011.jpg,11,person,1,615.0,772.0,44.0,106.0,68.293484,regular,0,0
0000074_05715_d_0000011.jpg,12,person,1,875.0,710.0,31.0,94.0,53.981478,small,0,0
0000074_05715_d_0000011.jpg,13,person,1,914.0,714.0,29.0,94.0,52.211110,small,0,0
0000074_05715_d_0000011.jpg,14,person,1,1110.0,741.0,32.0,106.0,58.240879,small,0,1
0000074_05715_d_0000011.jpg,15,person,2,1142.0,739.0,26.0,58.0,38.832976,small,0,1
0000074_05715_d_0000011.jpg,16,person,1,1092.0,621.0,20.0,60.0,34.641016,small,0,1
0000074_05715_d_0000011.jpg,17,person,1,1066.0,615.0,28.0,64.0,42.332021,small,0,0
0000074_05715_d_0000011.jpg,18,person,1,981.0,586.0,8.0,41.0,18.110770,tiny,0,1
0000074_05715_d_0000011.jpg,19,person,1,959.0,582.0,16.0,42.0,25.922963,tiny,0,0
0000074_05715_d_0000011.jpg,20,person,1,919.0,657.0,26.0,62.0,40.149720,small,0,1
0000074_05715_d_0000011.jpg,21,person,1,867.0,636.0,24.0,49.0,34.292856,small,0,0
0000074_05715_d_0000011.jpg,22,person,1,834.0,654.0,25.0,66.0,40.620192,small,0,0
0000074_05715_d_0000011.jpg,24,person,1,734.0,669.0,21.0,36.0,27.495454,tiny,0,1
0000074_05715_d_0000011.jpg,25,person,1,699.0,629.0,18.0,56.0,31.749016,tiny,0,1
0000074_05715_d_0000011.jpg,26,person,1,681.0,632.0,22.0,54.0,34.467376,small,0,1
0000074_05715_d_0000011.jpg,27,person,1,81.0,695.0,28.0,87.0,49.355851,small,0,0
0000074_05715_d_0000011.jpg,28,person,1,148.0,701.0,36.0,80.0,53.665631,small,0,0
0000074_05715_d_0000011.jpg,29,person,1,191.0,696.0,28.0,89.0,49.919936,small,0,0
0000074_05715_d_0000011.jpg,30,person,1,242.0,705.0,28.0,88.0,49.638695,small,0,2
0000074_05715_d_0000011.jpg,31,person,1,253.0,755.0,27.0,82.0,47.053161,small,0,2
0000074_05715_d_0000011.jpg,32,person,1,335.0,665.0,26.0,68.0,42.047592,small,0,1
0000074_05715_d_0000011.jpg,33,person,1,270.0,649.0,22.0,72.0,39.799497,small,0,1
0000074_05715_d_0000011.jpg,34,person,1,252.0,657.0,20.0,68.0,36.878178,small,0,1
0000074_05715_d_0000011.jpg,35,person,1,348.0,593.0,11.0,53.0,24.145393,tiny,0,2
0000074_05715_d_0000011.jpg,36,person,1,421.0,699.0,27.0,85.0,47.906158,small,0,1
0000074_05715_d_0000011.jpg,37,person,1,389.0,697.0,25.0,87.0,46.636895,small,0,2
0000074_05715_d_0000011.jpg,38,person,1,360.0,635.0,28.0,65.0,42.661458,small,0,1
0000074_05715_d_0000011.jpg,39,person,1,399.0,634.0,23.0,66.0,38.961519,small,0,1
0000074_05715_d_0000011.jpg,40,person,1,376.0,665.0,22.0,65.0,37.815341,small,0,2
0000074_05715_d_0000011.jpg,41,person,1,398.0,672.0,23.0,63.0,38.065733,small,0,2
0000074_05715_d_0000011.jpg,42,person,1,454.0,641.0,28.0,51.0,37.788887,small,0,0
0000074_05715_d_0000011.jpg,43,person,1,508.0,650.0,20.0,49.0,31.304952,tiny,0,0
0000074_05715_d_0000011.jpg,44,person,1,545.0,640.0,17.0,55.0,30.577770,tiny,0,0
0000074_05715_d_0000011.jpg,45,person,1,574.0,646.0,19.0,58.0,33.196385,small,0,1
0000074_05715_d_0000011.jpg,46,person,1,593.0,654.0,18.0,50.0,30.000000,tiny,0,2
0000074_05715_d_0000011.jpg,47,person,1,625.0,651.0,18.0,52.0,30.594117,tiny,0,2
0000074_05715_d_0000011.jpg,48,person,1,639.0,616.0,19.0,52.0,31.432467,tiny,0,2
0000074_05715_d_0000011.jpg,49,person,1,456.0,631.0,13.0,34.0,21.023796,tiny,0,2
0000074_05715_d_0000011.jpg,50,person,1,445.0,612.0,17.0,46.0,27.964263,tiny,0,1
0000074_05715_d_0000011.jpg,51,person,1,431.0,597.0,14.0,41.0,23.958297,tiny,0,1
0000074_05715_d_0000011.jpg,52,person,1,445.0,596.0,12.0,39.0,21.633308,tiny,0,2
0000074_05715_d_0000011.jpg,53,person,1,524.0,579.0,11.0,31.0,18.466185,tiny,0,0
0000074_05715_d_0000011.jpg,54,person,1,523.0,567.0,11.0,34.0,19.339080,tiny,0,2
0000074_05715_d_0000011.jpg,55,person,1,473.0,617.0,16.0,47.0,27.422618,tiny,0,1
0000074_05715_d_0000011.jpg,56,person,1,509.0,616.0,13.0,44.0,23.916521,tiny,0,1
0000074_05715_d_0000011.jpg,57,person,1,534.0,614.0,17.0,48.0,28.565714,tiny,0,1
0000074_05715_d_0000011.jpg,58,person,1,616.0,587.0,8.0,36.0,16.970563,tiny,0,2
0000074_05715_d_0000011.jpg,59,person,1,628.0,588.0,12.0,32.0,19.595918,tiny,0,1
0000074_05715_d_0000011.jpg,60,person,1,665.0,581.0,10.0,32.0,17.888544,tiny,1,1
0000074_05715_d_0000011.jpg,61,person,1,673.0,584.0,11.0,32.0,18.761663,tiny,0,1
0000074_05715_d_0000011.jpg,62,person,1,695.0,580.0,11.0,34.0,19.339080,tiny,1,1
0000074_05715_d_0000011.jpg,63,person,1,859.0,618.0,13.0,45.0,24.186773,tiny,0,1
0000074_05715_d_0000011.jpg,64,person,1,842.0,615.0,19.0,48.0,30.199338,tiny,0,1
0000074_05715_d_0000011.jpg,65,person,1,870.0,599.0,12.0,38.0,21.354157,tiny,0,1
0000074_05715_d_0000011.jpg,66,person,1,858.0,598.0,14.0,36.0,22.449944,tiny,0,2
0000074_05715_d_0000011.jpg,67,person,1,841.0,597.0,15.0,42.0,25.099801,tiny,0,2
